0	0
0.008035984	0.077
0.02882532	0.155
0.139052686	0.426
0.315405502	0.689
0.401881462	0.821
0.473108253	0.862
0.530320068	0.873
0.622308768	0.941
0.681659856	0.973
0.714105483	0.997
0.743863306	1.017
0.781903952	1.022
0.807300952	1.003
0.831738021	0.985
0.877540386	0.942
0.921230904	0.915
0.964839143	0.897
0.997092784	0.917
1	0.82
0.925838567	0.636
0.810290447	0.368
0.633855352	0.198
0.394256877	0.135
0.18693947	0.09
0.057239242	0.031
0.016538219	0
