0.010213776722090284 0.003410247709535019
0.05814953059608641 0.03126908720732979
0.10273724691776948 0.009518154054971362
0.1489311163895487 -0.00870376654224625
0.20308788598574823 -0.030556498133694987
0.24776608980884512 -0.023939599592806227
0.29565659993213445 -0.010264675941635382
0.3499717226558082 0.017526297930098522
0.39610903743920367 -0.018425517475398445
0.44228028503562944 -0.04373939599592802
0.496776382762131 0.04078724126230071
0.5130302002035969 0.13635900916185983
0.5420879990951251 0.24597896165592137
0.5725144214455379 0.28466236851034976
0.5885646420088226 0.31640651510010187
0.6413414772084607 0.3619443501866306
0.6877050107453909 0.39691211401425186
0.734068544282321 0.4318798778418732
0.7805338762583419 0.49876145232439784
0.8349055536703992 0.5442823210044115
0.8813708856464201 0.611163895486936
0.9277570410587038 0.6532236172378691
0.9821626512837914 0.7093824228028506
0.982049541907024 0.6739226331862913
0.9278701504354713 0.6886834068544284
0.8815857934622781 0.6785374957583986
0.8354032349281755 0.700305395317272
0.7811785997059156 0.7008822531387854
0.7349055536703993 0.6942823210044113
0.6886098857595296 0.6805904309467257
0.6406967537608869 0.6598235493722432
0.5879990951249858 0.6391075670173059
0.5720167401877616 0.6286392941974892
0.5432530256758287 0.6112147947064813
0.512860536138446 0.5831693247370209
0.4968668702635448 0.5691550729555482
0.44061757719714967 0.4350016966406517
0.39571315462051804 0.35746521886664406
0.3496210835878295 0.40760095011876507
0.2957697093089018 0.5251951136749238
0.24972288202692 0.5895147607736683
0.20522565320665082 0.6396335256192739
0.14931568827055763 0.6118595181540551
0.10433208913018888 0.5095011876484562
0.057708404026693805 0.3929759077027487
